UniqueID,Section,Semester,TestControl,LAB_Avg_PI,LAB_grade_Avg,ASSIGN_PI_avg,ASSIGN_grade_Avg,QUIZ_PI_Avg,Quiz_Grade_Avg.,Final_PI_Avg,Final_Grade_Avg,final_weigth_PI
15502944,1112W08,FA22,Control,0.875,56.68859649,0,100,0.25,72.5,0.375,76.39619883,0.16875
15548858,1112W02,SU22,Test,0,82.54255856,0,100,0,71,0,84.51418619,0
63447374,1112W02,SU22,Test,0.375,74.75521997,0.125,100,0.5,44.25,0.333333333,73.00173999,0.135416667
19841952,1112W02,SU22,Test,0,88.57168658,0,100,0,73,0,87.19056219,0
65531784,1112W02,SU22,Test,0.75,36.47445794,1,100,0.13,67.5,0.626666667,67.99148598,0.165333333
19226991,1112W02,SU22,Test,0,87.7792948,0,100,0,85,0,90.9264316,0
60817925,1112W02,SU22,Test,0.75,51.56715389,0.375,100,0.13,27.25,0.418333333,59.60571796,0.1445
99731088,1112W02,SU22,Test,0,99.15559044,0,100,0,86,0,95.05186348,0
92090019,1112W02,SU22,Test,0,96.98152234,0,100,0.13,68.75,0.043333333,88.57717411,0.0195
60870133,1112W02,SU22,Test,0,67.12295537,0,100,0,54.25,0,73.79098512,0
87560546,1112W02,SU22,Test,0,96.65346882,0.25,100,0.13,77.25,0.126666667,91.30115627,0.027833333
66891479,1112W02,SU22,Test,0.375,43.82397256,0.375,87.5,0.13,55,0.293333333,62.10799085,0.08825
76200859,1112W02,SU22,Test,0.75,25.41036269,0.5,67.5,0.5,39.5,0.583333333,44.13678756,0.204166667
17791055,1112W02,SU22,Test,0,93.13708811,0,100,0,77.25,0,90.12902937,0
67348718,1112W02,SU22,Test,0.375,46.37351478,0.25,75,0.25,58.75,0.291666667,60.04117159,0.102083333
43798967,1112W02,SU22,Test,1,19.37697952,1,100,0.13,25,0.71,48.12565984,0.202833333
61530848,1112W02,SU22,Test,0.375,50.77527519,0.75,100,0,78,0.375,76.25842506,0.08125
13855117,1112W02,SU22,Test,0,82.63126797,1,0,0,78.25,0.333333333,53.62708932,0.033333333
78639352,1112W02,SU22,Test,0.125,60.74422898,0.125,100,0.25,74.25,0.166666667,78.33140966,0.060416667
75388357,1112W02,SU22,Test,0.5,72.73856782,0.375,100,0,69.5,0.291666667,80.74618927,0.0875
94924434,1112W02,SU22,Test,0.75,46.79487125,0.5,100,0.13,77,0.46,74.59829042,0.148666667
27828452,1112W02,SU22,Test,0,96.21197846,0,100,0,74,0,90.07065949,0
79982934,1112W02,SU22,Test,0,99.35897375,0.125,100,0,82.75,0.041666667,94.03632458,0.004166667
31439270,1112W02,SU22,Test,0,93.70974067,0,100,0,78.5,0,90.73658022,0
74562286,1112W02,SU22,Test,0.5,69.744907,0,100,0,81,0.166666667,83.58163567,0.075
71404642,1112W02,SU22,Test,0.375,75.96175459,0,100,0.25,74.75,0.208333333,83.57058486,0.09375
69657722,1112W02,SU22,Test,0.625,35.56100414,0.625,75,0.38,55,0.543333333,55.18700138,0.171583333
52377553,1112W02,SU22,Test,0.25,82.91767846,0.625,97.5,0,76,0.291666667,85.47255949,0.058333333
1683851,1112W02,SU22,Test,0.125,87.74589951,0,100,0,70.75,0.041666667,86.16529984,0.01875
53962655,1112W02,SU22,Test,0,92.97361064,0,100,0,76,0,89.65787021,0
6564483,1112W02,SU22,Test,0,68.32859886,0,100,0,73.5,0,80.60953295,0
90689216,1113W02,SU22,Control,1,39.01,0.285714286,100,0.625,62.08333333,0.64,65.05103067,0.632142857
65024594,1113W02,SU22,Control,0,100,0.142857143,85.71428571,0,91.66666667,0.05,92.14285714,0.028571429
65024594,1113W02,SU22,Control,0,100,0.285714286,85.71428571,0.125,85.41666667,0.14,88.39285714,0.132142857
65024594,1113W02,SU22,Control,0,100,0.428571429,71.42857143,0,83.75,0.14,84.53571429,0.085714286
76046754,1113W02,SU22,Control,0.63,88.7,0.285714286,85.71428571,0.25,77.08333333,0.39,81.13186544,0.332142857
65024594,1113W02,SU22,Control,0,100,0.142857143,100,0,87.08333333,0.05,92.25,0.028571429
65024594,1113W02,SU22,Control,0,100,0.142857143,100,0.125,91.25,0.09,94.75,0.103571429
71106684,1113W02,SU22,Control,0.25,68.52,0.142857143,100,0.125,81.66666667,0.17,82.70447461,0.153571429
14410318,1113W02,SU22,Control,1,62.64,0.142857143,100,0.25,86.25,0.46,84.27722474,0.378571429
84557121,1113W02,SU22,Control,0,96.57,0.142857143,100,0.125,87.5,0.09,91.81388889,0.103571429
10156643,1113W02,SU22,Control,0.13,100,0.142857143,100,0.5,85,0.26,91,0.353571429
65900736,1113W02,SU22,Control,1,82.3,0.142857143,100,0,82.5,0.38,85.96063977,0.228571429
94234612,1113W02,SU22,Control,0.75,61.21,0.285714286,71.42857143,0,89.16666667,0.35,80.02802198,0.207142857
9452010,1113W02,SU22,Control,0,96.95,0,100,0.5,86.25,0.17,91.14038462,0.3
13649045,1113W02,SU22,Control,0.25,99,0.142857143,85.71428571,0.125,93.33333333,0.17,92.94285714,0.153571429
46701124,1113W02,SU22,Control,1,95.39,0.428571429,100,0.5,62.91666667,0.64,76.82762066,0.585714286
54601664,1113W02,SU22,Control,0,97.96,0.285714286,71.42857143,0.125,86.25,0.14,85.62738095,0.132142857
97069163,1113W02,SU22,Control,0,91.66,0.142857143,100,0,83.75,0.05,88.58272373,0.028571429
60988314,1113W02,SU22,Control,0.13,90.24,0.428571429,71.42857143,0.125,79.58333333,0.23,80.08446366,0.185714286
64832324,1113W02,SU22,Control,0.13,85.75,0,100,0.625,90,0.25,91.14974233,0.4
22304166,1113W02,SU22,Control,0,96.2,0.142857143,100,0.125,82.5,0.09,88.73913399,0.103571429
70856809,1113W02,SU22,Control,0.75,46.68,0.571428571,85.71428571,0.375,82.5,0.57,75.97788731,0.489285714
65024594,1113W02,SU22,Control,0,100,0,100,0.75,21.66666667,0.25,53,0.45
20189758,1113W02,SU22,Control,0,90.97,0,100,0.125,83.75,0.04,88.44455128,0.075
27590660,1113W02,SU22,Control,0,88.07,0.142857143,85.71428571,0.75,21.66666667,0.3,47.75704769,0.478571429
59992436,1113W02,SU22,Control,0,99.69,0.428571429,57.14285714,0,89.58333333,0.14,85.11607143,0.085714286
20977737,1113W02,SU22,Control,0.63,85.04,0.142857143,88.21428571,0.25,84.16666667,0.34,85.15027293,0.303571429
27267677,1113W02,SU22,Control,0.25,91.42,0.428571429,71.42857143,0.75,20.83333333,0.48,45.06953153,0.585714286
20748025,1113W02,SU22,Control,1,0,0.285714286,71.42857143,0.375,85,0.55,65.28571429,0.482142857
65024594,1113W02,SU22,Control,0,100,0.142857143,100,0.625,74.16666667,0.26,84.5,0.403571429
84244160,1113W02,SU22,Control,0,93.29,0.142857143,86.07142857,0,91.25,0.05,90.62310296,0.028571429
68502662,1113W02,SU22,Control,0,74.6,0.285714286,95.35714286,0,77.91666667,0.1,80.74174029,0.057142857
97254884,1113W02,SU22,Control,0.5,61.34,0.285714286,100,0.5,83.75,0.43,82.51723228,0.457142857
65024594,1113W02,SU22,Control,0,100,0.142857143,85.71428571,0,87.5,0.05,89.64285714,0.028571429
52049764,1113W02,SU22,Control,0,58.15,0.142857143,100,0,89.16666667,0.05,85.13005907,0.028571429
61586845,1113W02,SU22,Control,0,88.35,0.142857143,100,0.125,82.5,0.09,87.17095902,0.103571429
65024594,1113W02,SU22,Control,0,100,0.428571429,71.42857143,0.125,78.75,0.18,81.53571429,0.160714286
2308583,1113W02,SU22,Control,0.88,29.44,0.714285714,100,0.25,79.16666667,0.61,73.3877451,0.467857143
4920982,1113W02,SU22,Control,0,99.31,0.428571429,100,0,90.83333333,0.14,94.36111111,0.085714286
29033137,1113W02,SU22,Control,0,96.99,0.428571429,85.71428571,0.25,87.08333333,0.23,88.79007937,0.235714286
77225558,1113W02,SU22,Control,0,77.56,0.142857143,96.42857143,0.125,82.5,0.09,84.29803832,0.103571429
53953753,1113W02,SU22,Control,0.13,86.06,0.142857143,100,0.125,83.75,0.13,87.46185897,0.128571429
86841343,1113W04,SP22,Control,0,83.82054424,0.375,57.32,0,83.75,0.075,78.47810885,0.13
83390548,1113W04,SP22,Control,0.13,96.20833333,0.5,48.38,0.38,85.83,0.35,80.41716667,0.33
43514393,1113W04,SP22,Control,0.5,66.17094017,0.25,65.2625,0.25,70.83,0.3,68.78543803,0.33
88733435,1113W04,SP22,Control,0,98.11111111,0,96.73375,0,85,0,89.96897222,0
89321145,1113W04,SP22,Control,0,96.36519608,0,92.3425,0,71.67,0,80.74128922,0
16982772,1113W04,SP22,Control,0.25,96.00735294,0.125,94.6425,0.25,82.08,0.225,87.38022059,0.21
92521325,1113W04,SP22,Control,0,97.98611111,0,87.5,0,85,0,88.09797222,0
98550998,1113W04,SP22,Control,0,85.29392911,0,100,0.13,79.58,0.075,84.80828582,0.04
77768215,1113W04,SP22,Control,0.25,96.6563914,0.125,68.36625,0,90.42,0.075,87.25502828,0.13
81368313,1113W04,SP22,Control,0.13,94.24896305,0,87.5,0,81.25,0.025,85.09904261,0.04
7693872,1113W04,SP22,Control,0.38,51.93108974,0.125,91.66625,0.63,29.58,0.475,46.46971795,0.38
41504622,1113W04,SP22,Control,1,62.97489316,0.375,61.69,0.25,78.33,0.425,71.93247863,0.54
65392548,1113W04,SP22,Control,0.38,95.77696078,0.125,100,0.25,79.58,0.25,86.90489216,0.25
88671442,1113W04,SP22,Control,0.38,65.05797511,0.25,57.115,0.13,92.5,0.2,79.93459502,0.25
23881227,1113W04,SP22,Control,0.5,66.76410885,0.5,28.25875,0.38,67.5,0.425,59.50457177,0.46
62496968,1113W04,SP22,Control,0,75.98557692,0,87.5,0,83.33,0,82.69511538,0
17496447,1113W04,SP22,Control,0.25,82.2091189,0.75,37.5,0.25,85.83,0.35,75.44207378,0.42
14862280,1113W04,SP22,Control,0,80.22184515,0,100,0,82.92,0,85.79486903,0
10263001,1113W04,SP22,Control,0,89.20801911,0.75,22.26625,0.13,72.5,0.225,65.79560382,0.29
63279969,1113W04,SP22,Control,0.63,21.68269231,0.25,75,0,77.5,0.175,65.83578846,0.29
18448896,1113W04,SP22,Control,1,11.39705882,0.5,38.6575,1,0,0.9,10.01091176,0.83
69582217,1113W04,SP22,Control,0.13,84.50776144,0,99.07875,0,72.92,0.025,80.46705229,0.04
4752914,1113W04,SP22,Control,0.38,86.30555556,0.125,91.21625,0,88.75,0.1,88.75361111,0.17
15968931,1113W04,SP22,Control,0.63,40.19026521,0.25,63.0075,0.88,47.08,0.7,48.88980304,0.58
20231964,1113W04,SP22,Control,0.25,94.93765712,0.5,49.9875,0,78.75,0.15,76.23503142,0.25
26761622,1113W04,SP22,Control,0,94.85375817,0.125,96.73375,0,86.25,0.025,90.06675163,0.04
33173944,1113W04,SP22,Control,0.38,69.18803419,0.125,79.63,0.88,10,0.625,35.76360684,0.46
19600217,1113W04,SP22,Control,0,98.41748366,0.125,78.9475,0,91.25,0.025,90.22299673,0.04
69985833,1113W04,SP22,Control,0.13,76.58977501,0.125,75,0,85.42,0.05,81.569205,0.08
63318396,1113W04,SP22,Control,0.25,78.54326923,0.125,72.5,0.25,51.25,0.225,60.95865385,0.21
74760728,1113W04,SP22,Control,1,12.5,0.625,25,1,0,0.925,7.5,0.88
77731018,1113W04,SP22,Control,0.13,86.89655606,0.625,37.5,0,94.17,0.15,81.37906121,0.25
1680030,1113W04,SP22,Control,0.13,79.90117521,0.375,51.0575,0.5,32.92,0.4,45.94073504,0.33
94390941,1113W04,SP22,Control,0.38,48.20041478,0.125,62.5,0.5,49.58,0.4,51.88958296,0.33
40159193,1113W04,SP22,Control,0.25,62.18099548,0.25,64.1,0.25,77.92,0.25,72.0066991,0.25
86213294,1113W04,SP22,Control,0.13,71.1292735,0,100,0,78.75,0.025,81.4751047,0.04
24827499,1113W04,SP22,Control,0,86.5,0,98.4375,0,69.17,0,78.48725,0
83005310,1113W04,SP22,Control,0.25,83.39209402,0.125,90.74125,0,81.25,0.075,83.5759188,0.13
38465679,1113W04,SP22,Control,0,97.67647059,0,71.1775,0,82.08,0,83.02104412,0
69011187,1113W04,SP22,Control,0,89.79468326,0.125,87.5,0,75.83,0.025,80.95843665,0.04
7661610,1113W01,SU22,Test,1,86.38,0.25,100,0.625,77.5,0.625,83.77674082,0.625
94971123,1113W01,SU22,Test,0,90.16,0.375,75,0,89.1675,0.125,86.53328029,0.075
88375246,1113W01,SU22,Test,0.625,64.8,0.375,83.75,0.125,90.835,0.375,84.21131926,0.275
97150854,1113W01,SU22,Test,0,100,0.25,100,0.25,91.25,0.166666667,94.75,0.2
80707789,1113W01,SU22,Test,0,99,0.375,65.3125,0,85.00125,0.125,83.86325,0.075
97150854,1113W01,SU22,Test,0,100,0.25,87.5,0.125,76.6675,0.125,83.5005,0.125
15383428,1113W01,SU22,Test,0.75,94.15,0.25,85.3125,0.5,64.5825,0.5,74.6412735,0.5
58045344,1113W01,SU22,Test,0.125,91.3,0.25,100,0.125,76.25,0.166666667,84.01023756,0.15
44132239,1113W01,SU22,Test,0.625,100,0,100,0.125,87.9175,0.25,92.7505,0.2
68351382,1113W01,SU22,Test,0,99.69,0.125,100,0.125,87.91625,0.083333333,92.68725,0.1
28040723,1113W01,SU22,Test,0.25,87.05,0,100,0,92.08375,0.083333333,92.66056297,0.05
97150854,1113W01,SU22,Test,0,100,0.25,100,0.125,76.6675,0.125,86.0005,0.125
17762920,1113W01,SU22,Test,0.625,89.28,0.375,75,0.375,76.665,0.458333333,78.85423504,0.425
5702517,1113W01,SU22,Test,0,88.65,0.25,87.5,0.25,79.58375,0.166666667,82.97930983,0.2
55288821,1113W01,SU22,Test,0.125,96.8,0.25,75,0,92.9175,0.125,90.11097009,0.075
92789162,1113W01,SU22,Test,0.125,95.99,0.375,87.5,0.375,74.585,0.291666667,81.44886325,0.325
24293148,1113W01,SU22,Test,0,88.95,0,100,0.125,77.5,0.041666667,84.28910885,0.075
33450104,1113W01,SU22,Test,0.375,91.28,0.125,100,0.25,80.4175,0.25,86.50594872,0.25
48294641,1113W01,SU22,Test,0,95.31,0.125,87.5,0.25,75.8325,0.125,82.06154751,0.175
97472765,1113W01,SU22,Test,0.75,81.01,0.25,100,0.5,74.5825,0.5,80.95193213,0.5
52072392,1113W01,SU22,Test,1,94.4,0.375,87.5,0.25,89.165,0.541666667,89.87897109,0.425
97150854,1113W01,SU22,Test,0,100,0.125,100,0.25,74.58375,0.125,84.75025,0.175
73984762,1113W01,SU22,Test,0.125,100,0.25,100,0.125,77.9175,0.166666667,86.7505,0.15
22869305,1113W01,SU22,Test,0.25,100,0.125,100,0.125,78.75,0.166666667,87.25,0.15
97150854,1113W01,SU22,Test,0,100,0,100,0.25,72.50125,0.083333333,83.50075,0.15
84612838,1113W01,SU22,Test,0.5,91.71,0.125,87.5,0.125,91.25125,0.25,90.59303255,0.2
80418610,1113W01,SU22,Test,0.75,94.7,0.125,87.5,0.25,84.165,0.375,86.93933434,0.325
73984762,1113W01,SU22,Test,0.125,100,0,100,0.25,85.41625,0.125,91.24975,0.175
59547721,1113W01,SU22,Test,0,94.34,0.25,87.5,0.25,84.58375,0.166666667,87.11830556,0.2
76315481,1113W01,SU22,Test,0,97.65,0.375,100,0.25,67.08375,0.208333333,79.77928469,0.225
16374345,1113W01,SU22,Test,0,90.62,0,100,0.375,83.3325,0.125,88.1231991,0.225
97150854,1113W01,SU22,Test,0,100,0.375,75,0.375,75.83125,0.25,80.49875,0.3
56872527,1113W01,SU22,Test,1,56.01,0.5,87.5,0.375,77.915,0.625,75.45043288,0.525
50284161,1113W01,SU22,Test,0.75,16.94,0.5,62.5,0.25,88.33375,0.5,68.8881585,0.4
93939508,1113W01,SU22,Test,0,96.6,0.375,100,0.125,89.5825,0.166666667,93.07033333,0.15
14830840,1113W01,SU22,Test,0,97.96,0.375,71.5625,0.125,77.91625,0.166666667,80.65391667,0.15
77055726,1113W01,SU22,Test,0.125,95.25,0.25,87.5,0.625,75.00125,0.333333333,81.55075,0.45
58799766,1113W01,SU22,Test,0,98.65,0.25,87.5,0,83.33375,0.083333333,87.23080556,0.05
97150854,1113W01,SU22,Test,0,100,0.125,100,0.375,79.99875,0.166666667,87.99925,0.25
47015204,1113W02,FA22,Test,0,99.5,0.5,55.6125,0,81.6675,0.1,80.023,0.166666667
75732056,1113W02,FA22,Test,0,77.26743967,0.25,78.365,0.125,87.0825,0.125,83.37598793,0.125
91551181,1113W02,FA22,Test,0.25,80.82066994,0.25,100,0.375,82.50125,0.325,85.66488399,0.291666667
95940822,1113W02,FA22,Test,0.25,48.29766843,0.5,59.16625,0.375,67.0825,0.375,61.74228369,0.375
711531,1113W02,FA22,Test,0.25,81.94444444,0.25,75,0.125,87.5,0.175,83.88888889,0.208333333
82927243,1113W02,FA22,Test,0,81.81168301,0.5,75.86,0.125,84.1675,0.175,82.0348366,0.208333333
57242655,1113W02,FA22,Test,0,97.74714052,0.25,77.36875,0.125,86.665,0.125,87.0221781,0.125
52710536,1113W02,FA22,Test,0.125,69.79942811,0.125,85.84125,0,88.33375,0.05,84.12838562,0.083333333
47977633,1113W02,FA22,Test,0,66.57849422,0.5,60.52625,0.5,78.33375,0.4,72.42119884,0.333333333
60464603,1113W02,FA22,Test,0,87.84615385,0,92.01625,0.125,86.25,0.075,87.72248077,0.041666667
47240380,1113W02,FA22,Test,0.25,89.01791101,0.375,79.60625,0.25,89.58375,0.275,87.4750822,0.291666667
37421126,1113W02,FA22,Test,0.125,96.17681624,0.125,97.63125,0,90.41625,0.05,93.01136325,0.083333333
74959952,1113W02,FA22,Test,0.25,67.89262821,0.125,87.5,0.375,76.665,0.3,77.07752564,0.25
28761333,1113W02,FA22,Test,0.375,98.95833333,0.25,88.3975,0.375,81.66625,0.35,86.47091667,0.333333333
62068613,1113W02,FA22,Test,0.625,47.74698341,0.625,74.30625,0.25,73.74875,0.4,68.65989668,0.5
62786779,1113W02,FA22,Test,0,91.90692559,0.125,87.5,0,84.1675,0.025,86.38188512,0.041666667
10786363,1113W02,FA22,Test,0.875,69.08587858,0.5,66.8275,0.25,78.335,0.425,74.18367572,0.541666667
11845947,1113W02,FA22,Test,0,71.394545,0.375,62.5,0,87.08375,0.075,79.029159,0.125
17994494,1113W02,FA22,Test,0.5,99.65277778,0.375,78.84625,0.375,81.25,0.4,84.44980556,0.416666667
57712302,1113W02,FA22,Test,0.625,69.04380342,0.25,70.41,0.875,21.66625,0.7,40.89051068,0.583333333
63167852,1113W02,FA22,Test,0.75,85.56136878,0.5,82.32375,0.375,78.75125,0.475,80.82777376,0.541666667
94491110,1113W02,FA22,Test,0.25,89.03692182,0.25,87.5,0.125,72.08375,0.175,78.55763436,0.208333333
25700341,1113W02,FA22,Test,0,92.70399698,0.375,66.44125,0.375,64.99875,0.3,70.8282994,0.25
28345489,1113W02,FA22,Test,0.5,48.88888889,0.125,95,0,89.58375,0.125,82.52802778,0.208333333
87182141,1113W02,FA22,Test,0,99,0.25,75,0.5,76.6675,0.35,80.8005,0.25
12341293,1113W02,FA22,Test,0.125,70.56341126,0.25,82.895,0.625,33.75,0.45,50.94168225,0.333333333
44192735,1113W02,FA22,Test,0,96.93096405,0.25,75,0,87.915,0.05,87.13519281,0.083333333
49458969,1113W02,FA22,Test,0,74.19607843,0.125,96.28875,0,83.335,0.025,84.09796569,0.041666667
15971793,1113W02,FA22,Test,0,98.03846154,0,100,0.125,64.16875,0.075,78.10894231,0.041666667
43401181,1113W02,FA22,Test,0,86.73633107,0,100,0,86.66625,0,89.34701621,0
44260048,1113W02,FA22,Test,0,98.95833333,0.125,87.5,0.125,77.5,0.1,83.79166667,0.083333333
8073145,1113W02,FA22,Test,0.25,76.14718452,0,100,0.375,61.66625,0.275,72.2291869,0.208333333
51932803,1113W02,FA22,Test,0,97.68618024,0.125,89.58375,0.125,85.00125,0.1,88.45473605,0.083333333
24244256,1113W02,FA22,Test,0,98.77875189,0.25,65.385,0,88.33375,0.05,85.83300038,0.083333333
39778439,1113W02,FA22,Test,0.125,74.86849548,0.125,94.23125,0.375,74.58375,0.275,78.5701991,0.208333333
56868438,1113W02,FA22,Test,0.125,90.77457265,0,97.105,0,76.66625,0.025,83.57566453,0.041666667
53657744,1113W02,FA22,Test,0.625,72.45289718,0.375,62.3975,0.25,86.6675,0.35,78.97057944,0.416666667
13759440,1113W02,FA22,Test,0.875,19.57720588,0.125,94,0.125,85.4175,0.275,73.96594118,0.375
45726593,1113W02,FA22,Test,1,77.46537205,0.25,75,0.5,49.58375,0.55,60.24332441,0.583333333
5700968,1113W02,FA22,Test,0,71.82821141,0.125,90.03875,0.375,75.41875,0.25,77.62464228,0.166666667
23287333,1113W02,FA22,Test,0.125,96.80351307,0.25,87.5,0.25,84.16625,0.225,87.36045261,0.208333333
57133737,1113W02,FA22,Test,0.75,54.33129085,0.375,74.41375,0.5,75.8325,0.525,71.24850817,0.541666667
41921104,1113W03,FA22,Test,0,93.57679739,0,100,0,89.5825,0,92.46485948,0
27663028,1113W03,FA22,Test,0,85.82478633,0.25,85.08375,0,77.5,0.05,80.68170727,0.08
64520887,1113W03,FA22,Test,0.38,71.57073278,0.25,87.5,0.625,83.75,0.5,82.06414656,0.42
38343714,1113W03,FA22,Test,0,87.18966818,0.5,78.51625,0.125,84.1675,0.175,83.64168364,0.21
54495480,1113W03,FA22,Test,0,98.96895425,0.25,75,0,85.8325,0.05,86.29329085,0.08
83568618,1113W03,FA22,Test,0.75,98.875,0.25,75,0.25,88.7475,0.35,88.0235,0.42
70526885,1113W03,FA22,Test,0,85.17879588,0.125,87.5,0,90.8325,0.025,89.03525918,0.04
17644020,1113W03,FA22,Test,0.88,78.27319005,0.125,100,0.875,77.08125,0.725,81.90338801,0.63
61931380,1113W03,FA22,Test,0,90.89093137,0.125,87.5,0,87.91625,0.025,88.42793627,0.04
80915054,1113W03,FA22,Test,0.63,87.74412393,0.125,100,0.625,83.33375,0.525,87.54907479,0.46
13434142,1113W03,FA22,Test,0,69.94969206,0.25,88.47625,0,83.75,0.05,81.93518841,0.08
14428253,1113W03,FA22,Test,0.5,78.55392157,0.375,88.18375,0.375,81.24875,0.4,82.09678431,0.42
38887494,1113W03,FA22,Test,0.25,92.19123932,0.25,62.5,0,73.335,0.1,74.93924786,0.17
62318827,1113W03,FA22,Test,1,57.86780417,0.25,94.9225,0.5,68.33375,0.55,71.55831083,0.58
79922144,1113W03,FA22,Test,0,86.54292358,0,100,0,85,0,88.30858472,0
29302582,1113W03,FA22,Test,0,93.40161513,0,100,0,88.75,0,91.93032303,0
12583203,1113W03,FA22,Test,0.5,91.485137,0.125,87.5,0.5,87.91625,0.425,88.5467774,0.38
56105904,1113W03,FA22,Test,0.38,99.1875,0,100,0.375,90,0.3,93.8375,0.25
76315337,1113W03,FA22,Test,0.63,97.45399698,0.5,76.365,0.25,89.1675,0.375,88.2642994,0.46
40030166,1113W03,FA22,Test,0.13,83.33707265,0.5,60.13125,0.375,88.3325,0.35,81.69316453,0.33
59048625,1113W03,FA22,Test,0.38,97.35539216,0.375,76.76625,0.125,85.8325,0.225,86.32382843,0.29
33718192,1113W03,FA22,Test,0,85.31495098,0.25,75,0,84.1675,0.05,82.5634902,0.08
16210558,1113W03,FA22,Test,0.13,89.32739442,0,100,0.375,87.08375,0.25,90.11572888,0.17
11919489,1113W03,FA22,Test,0,98.84027778,0.375,68.23,0,90,0.075,87.41405556,0.13
60908012,1113W03,FA22,Test,0.13,91.35991704,0.5,72.31875,0.125,82.91625,0.2,82.48548341,0.25
44506083,1113W03,FA22,Test,0.13,81.4639266,0.375,84.51875,0,88.74875,0.1,86.44578532,0.17
96177771,1113W03,FA22,Test,0,98.61111111,0.375,59.38875,0.125,87.50125,0.15,84.10072222,0.17
88913472,1113W03,FA22,Test,0,99.65277778,0.25,82.9575,0.125,90,0.125,90.52205556,0.13
12882493,1113W03,FA22,Test,0,100,0.25,77.21125,0,90.83375,0.05,89.9425,0.08
2339862,1113W03,FA22,Test,0.25,82.44526144,0.25,75,0.125,83.33375,0.175,81.48930229,0.21
78972891,1113W03,FA22,Test,0.13,76.7813914,0.125,87.5,0.125,81.25,0.125,81.60627828,0.13
48442519,1113W03,FA22,Test,0.5,56.13568376,0.5,63.26875,0,81.6675,0.2,72.88138675,0.33
31469893,1113W03,FA22,Test,0.5,95.22712418,1,45.37125,0.125,88.75,0.375,81.36967484,0.54
67664744,1113W03,FA22,Test,0.38,97.55964052,0,100,0.625,86.66625,0.45,91.5116781,0.33
88934782,1113W03,FA22,Test,0,99.15277778,0,100,0,93.3325,0,95.83005556,0
56745039,1113W03,FA22,Test,0,96.7290724,0.25,97.115,0,88.3325,0.05,91.76831448,0.08
25055216,1113W03,FA22,Test,0.63,89.50625314,0.25,85.52625,0.25,86.24875,0.325,86.75575063,0.38
86806221,1113W03,FA22,Test,0,98.18055556,0,100,0,89.5825,0,93.38561111,0
20501343,1113W03,FA22,Test,0.25,89.20588235,0.125,100,0.25,86.6675,0.225,89.84167647,0.21
8529580,1113W03,FA22,Test,0.5,66.63675214,0,100,0.5,85,0.4,84.32735043,0.33
45154453,1113W03,FA22,Test,0.13,67.06133736,0.125,97.5,0.125,68.33375,0.125,73.91251747,0.13
